Scenario,Year,BA,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85hotter_ssp5,2020.0,WALC,9.66797625,1768.84,0.999,1.024
rcp85hotter_ssp5,2020.0,WAUW,0.7429355799999999,140.66,0.973,1.014
rcp85hotter_ssp5,2021.0,AEC,4.719040519999999,1141.18,0.986,1.116
rcp85hotter_ssp5,2021.0,AECI,20.5157503,4938.34,0.967,0.912
rcp85hotter_ssp5,2021.0,AVA,13.273507210000002,2459.42,1.007,1.008
rcp85hotter_ssp5,2021.0,AZPS,34.25602746,8347.74,1.041,1.066
rcp85hotter_ssp5,2021.0,BANC,18.6064313,4737.2,1.005,1.076
rcp85hotter_ssp5,2021.0,BPAT,60.734386119999996,11052.26,1.005,1.018
rcp85hotter_ssp5,2021.0,CHPD,2.02403797,503.78,1.002,1.031
rcp85hotter_ssp5,2021.0,CISO,247.33628445,50654.5,1.003,1.057
rcp85hotter_ssp5,2021.0,CPLE,60.71624307,13020.54,1.018,1.064
rcp85hotter_ssp5,2021.0,DOPD,1.7866661799999999,366.89,0.995,0.973
rcp85hotter_ssp5,2021.0,DUK,106.78829748,21839.01,1.015,1.122
rcp85hotter_ssp5,2021.0,EPE,8.25821689,1979.04,1.017,1.098
rcp85hotter_ssp5,2021.0,ERCO,336.96291355,67188.08,1.023,1.018
rcp85hotter_ssp5,2021.0,FMPP,20.55602081,4028.0,1.039,1.056
rcp85hotter_ssp5,2021.0,FPC,62.10547882,13504.31,1.053,1.112
rcp85hotter_ssp5,2021.0,FPL,141.06949640000002,27102.57,1.029,1.044
rcp85hotter_ssp5,2021.0,GCPD,5.79928112,987.01,1.017,1.094
rcp85hotter_ssp5,2021.0,GVL,2.2917680099999997,532.44,1.055,1.161
rcp85hotter_ssp5,2021.0,HST,0.6201564399999999,114.37,1.011,1.039
rcp85hotter_ssp5,2021.0,IID,4.06406903,1139.45,1.061,1.057
rcp85hotter_ssp5,2021.0,IPCO,17.7700124,3947.32,1.029,1.085
rcp85hotter_ssp5,2021.0,ISNE,143.63235548,28514.46,1.002,1.029
rcp85hotter_ssp5,2021.0,JEA,14.97919529,3565.19,1.056,1.271
rcp85hotter_ssp5,2021.0,LDWP,30.97473621,7104.76,1.019,1.062
rcp85hotter_ssp5,2021.0,LGEE,31.08264342,6108.89,0.991,0.979
rcp85hotter_ssp5,2021.0,MISO,679.06070817,122936.69,1.005,1.034
rcp85hotter_ssp5,2021.0,NEVP,43.07299372999999,9924.55,1.036,1.1
rcp85hotter_ssp5,2021.0,NSB,0.48016645,114.89,1.059,1.155
rcp85hotter_ssp5,2021.0,NWMT,9.45117739,1554.79,0.985,1.02
rcp85hotter_ssp5,2021.0,NYIS,165.33000383,34720.38,1.004,1.109
rcp85hotter_ssp5,2021.0,PACE,54.060078950000005,9688.68,1.015,1.06
rcp85hotter_ssp5,2021.0,PACW,22.24357761,4173.13,1.0,1.119
rcp85hotter_ssp5,2021.0,PGE,21.85921098,4717.87,1.015,1.225
rcp85hotter_ssp5,2021.0,PJM,845.24232453,172737.93,1.005,1.015
rcp85hotter_ssp5,2021.0,PNM,14.8146448,2843.96,0.989,1.045
rcp85hotter_ssp5,2021.0,PSCO,43.903108270000004,8586.34,1.015,1.038
rcp85hotter_ssp5,2021.0,PSEI,33.82311911,6044.77,1.024,1.051
rcp85hotter_ssp5,2021.0,SC,27.75001761,5675.97,1.036,1.135
rcp85hotter_ssp5,2021.0,SCEG,28.47605692,5611.47,1.027,1.072
rcp85hotter_ssp5,2021.0,SCL,11.1373216,1938.35,1.025,1.05
rcp85hotter_ssp5,2021.0,SEC,1.56474226,422.46,1.041,1.358
rcp85hotter_ssp5,2021.0,SOCO,230.51665274,46274.03,0.992,1.051
rcp85hotter_ssp5,2021.0,SPA,0.63937134,121.89,0.969,0.967
rcp85hotter_ssp5,2021.0,SRP,32.78825981,8012.05,1.038,1.076
rcp85hotter_ssp5,2021.0,SWPP,273.16886252999996,54144.93,0.999,1.064
rcp85hotter_ssp5,2021.0,TAL,3.17309479,693.7,1.052,1.147
rcp85hotter_ssp5,2021.0,TEC,24.667451420000003,4830.69,1.04,1.071
rcp85hotter_ssp5,2021.0,TEPC,15.62609076,3515.5,1.035,1.035
rcp85hotter_ssp5,2021.0,TIDC,2.86605248,674.68,1.003,1.063
rcp85hotter_ssp5,2021.0,TPWR,5.53384855,999.66,1.019,1.038
rcp85hotter_ssp5,2021.0,TVA,171.78365011000002,33459.28,1.006,1.027
rcp85hotter_ssp5,2021.0,WACM,27.89024224,4521.57,1.016,1.07
rcp85hotter_ssp5,2021.0,WALC,9.714914279999999,1828.67,1.004,1.059
rcp85hotter_ssp5,2021.0,WAUW,0.74005418,144.69,0.969,1.043
rcp85hotter_ssp5,2022.0,AEC,4.66867649,1538.01,0.975,1.504
rcp85hotter_ssp5,2022.0,AECI,20.51319262,5567.61,0.967,1.029
rcp85hotter_ssp5,2022.0,AVA,13.627862140000001,2784.75,1.034,1.141
rcp85hotter_ssp5,2022.0,AZPS,34.54908722,8271.2,1.049,1.056
rcp85hotter_ssp5,2022.0,BANC,18.73578346,4604.12,1.012,1.045
rcp85hotter_ssp5,2022.0,BPAT,62.03568198,12181.29,1.026,1.122
rcp85hotter_ssp5,2022.0,CHPD,2.0979096,566.55,1.039,1.16
rcp85hotter_ssp5,2022.0,CISO,250.15805541999998,52824.08,1.015,1.102
rcp85hotter_ssp5,2022.0,CPLE,60.61555591,14316.31,1.016,1.17
rcp85hotter_ssp5,2022.0,DOPD,1.85445749,427.99,1.032,1.134
rcp85hotter_ssp5,2022.0,DUK,106.92294498999999,22842.68,1.017,1.173
rcp85hotter_ssp5,2022.0,EPE,8.303377860000001,1823.83,1.022,1.012
rcp85hotter_ssp5,2022.0,ERCO,339.9356993,66777.01,1.032,1.011
rcp85hotter_ssp5,2022.0,FMPP,20.763554210000002,3929.45,1.05,1.03
rcp85hotter_ssp5,2022.0,FPC,62.04621793,13953.69,1.052,1.149
rcp85hotter_ssp5,2022.0,FPL,144.12120493,27059.23,1.051,1.043
rcp85hotter_ssp5,2022.0,GCPD,5.85595578,983.89,1.027,1.09
rcp85hotter_ssp5,2022.0,GVL,2.27330642,470.98,1.046,1.027
rcp85hotter_ssp5,2022.0,HST,0.6458918,115.08,1.053,1.046
rcp85hotter_ssp5,2022.0,IID,3.98194986,1098.84,1.04,1.02
rcp85hotter_ssp5,2022.0,IPCO,18.089596510000003,3872.65,1.047,1.064
rcp85hotter_ssp5,2022.0,ISNE,143.29918848,29876.52,1.0,1.079
rcp85hotter_ssp5,2022.0,JEA,14.76292593,3868.74,1.041,1.38
rcp85hotter_ssp5,2022.0,LDWP,31.22419568,7238.99,1.027,1.082
rcp85hotter_ssp5,2022.0,LGEE,30.848170239999998,6403.98,0.984,1.026
rcp85hotter_ssp5,2022.0,MISO,681.55683194,120786.6,1.009,1.015
rcp85hotter_ssp5,2022.0,NEVP,43.35196185,9766.55,1.042,1.083
rcp85hotter_ssp5,2022.0,NSB,0.47741238,121.65,1.053,1.223
rcp85hotter_ssp5,2022.0,NWMT,9.58780425,1536.42,0.999,1.008
rcp85hotter_ssp5,2022.0,NYIS,164.80174017,34080.96,1.001,1.089
rcp85hotter_ssp5,2022.0,PACE,54.7512072,9858.04,1.028,1.078
rcp85hotter_ssp5,2022.0,PACW,22.64066718,4221.25,1.018,1.132
rcp85hotter_ssp5,2022.0,PGE,21.989277219999998,4182.17,1.022,1.086
rcp85hotter_ssp5,2022.0,PJM,845.1464822,171595.36,1.005,1.009
rcp85hotter_ssp5,2022.0,PNM,15.00707018,2800.79,1.002,1.029
rcp85hotter_ssp5,2022.0,PSCO,44.39326696,8552.9,1.026,1.034
rcp85hotter_ssp5,2022.0,PSEI,34.30884516,6437.07,1.039,1.119
rcp85hotter_ssp5,2022.0,SC,27.77702938,6512.92,1.037,1.302
rcp85hotter_ssp5,2022.0,SCEG,28.749639329999997,6249.73,1.037,1.194
rcp85hotter_ssp5,2022.0,SCL,11.28157567,2095.63,1.038,1.136
rcp85hotter_ssp5,2022.0,SEC,1.56104394,433.24,1.039,1.393
rcp85hotter_ssp5,2022.0,SOCO,230.41839024,53095.15,0.992,1.206
rcp85hotter_ssp5,2022.0,SPA,0.6377030600000001,133.14,0.967,1.057
rcp85hotter_ssp5,2022.0,SRP,33.06922232,7852.32,1.047,1.055
rcp85hotter_ssp5,2022.0,SWPP,271.19134618,53049.97,0.992,1.043
rcp85hotter_ssp5,2022.0,TAL,3.1495572099999998,789.26,1.044,1.305
rcp85hotter_ssp5,2022.0,TEC,25.00769257,4799.61,1.054,1.064
rcp85hotter_ssp5,2022.0,TEPC,15.85728167,3676.19,1.051,1.082
rcp85hotter_ssp5,2022.0,TIDC,2.8744898500000002,685.02,1.006,1.08
rcp85hotter_ssp5,2022.0,TPWR,5.6347290899999996,1090.69,1.037,1.133
rcp85hotter_ssp5,2022.0,TVA,171.96946133,38849.28,1.007,1.192
rcp85hotter_ssp5,2022.0,WACM,28.1972958,4553.51,1.028,1.077
rcp85hotter_ssp5,2022.0,WALC,9.850172039999999,1740.02,1.018,1.007
rcp85hotter_ssp5,2022.0,WAUW,0.76740377,141.62,1.005,1.021
rcp85hotter_ssp5,2023.0,AEC,4.69510585,1209.82,0.981,1.183
rcp85hotter_ssp5,2023.0,AECI,20.664485829999997,5126.71,0.974,0.947
rcp85hotter_ssp5,2023.0,AVA,13.76324985,2578.38,1.044,1.057
rcp85hotter_ssp5,2023.0,AZPS,35.150015700000004,8410.3,1.068,1.074
rcp85hotter_ssp5,2023.0,BANC,18.87491468,4855.91,1.019,1.103
rcp85hotter_ssp5,2023.0,BPAT,62.81516226,12330.41,1.039,1.136
rcp85hotter_ssp5,2023.0,CHPD,2.1090277200000003,561.65,1.044,1.15
rcp85hotter_ssp5,2023.0,CISO,252.75503916999998,56481.6,1.025,1.178
rcp85hotter_ssp5,2023.0,CPLE,60.77127562,13148.4,1.018,1.075
rcp85hotter_ssp5,2023.0,DOPD,1.87008076,414.66,1.041,1.099
rcp85hotter_ssp5,2023.0,DUK,107.26837934999999,21517.49,1.02,1.105
rcp85hotter_ssp5,2023.0,EPE,8.41526762,1827.67,1.036,1.014
rcp85hotter_ssp5,2023.0,ERCO,339.92615376,69000.12,1.032,1.045
rcp85hotter_ssp5,2023.0,FMPP,21.028302800000002,4189.04,1.063,1.098
rcp85hotter_ssp5,2023.0,FPC,62.81591194,13571.15,1.065,1.117
rcp85hotter_ssp5,2023.0,FPL,145.15363581,28460.02,1.059,1.097
rcp85hotter_ssp5,2023.0,GCPD,5.98253459,991.92,1.049,1.099
rcp85hotter_ssp5,2023.0,GVL,2.3218671800000004,503.02,1.069,1.097
rcp85hotter_ssp5,2023.0,HST,0.64897096,118.77,1.058,1.079
rcp85hotter_ssp5,2023.0,IID,4.05912844,1122.39,1.06,1.041
rcp85hotter_ssp5,2023.0,IPCO,18.451263469999997,4125.01,1.068,1.134
rcp85hotter_ssp5,2023.0,ISNE,143.00134818,27674.82,0.998,0.999
rcp85hotter_ssp5,2023.0,JEA,15.244400650000001,3166.85,1.075,1.129
rcp85hotter_ssp5,2023.0,LDWP,31.7655661,7470.29,1.045,1.116
rcp85hotter_ssp5,2023.0,LGEE,30.860911100000003,6219.38,0.984,0.996
rcp85hotter_ssp5,2023.0,MISO,683.47475734,126966.55,1.012,1.067
rcp85hotter_ssp5,2023.0,NEVP,43.87828192,9901.87,1.055,1.098
rcp85hotter_ssp5,2023.0,NSB,0.48738182,111.94,1.075,1.125
rcp85hotter_ssp5,2023.0,NWMT,9.57436972,1645.16,0.998,1.079
rcp85hotter_ssp5,2023.0,NYIS,164.51674396,32264.48,0.999,1.031
rcp85hotter_ssp5,2023.0,PACE,55.42862738,10121.0,1.041,1.107
rcp85hotter_ssp5,2023.0,PACW,22.869427,4078.71,1.029,1.094
rcp85hotter_ssp5,2023.0,PGE,22.270098989999997,4439.06,1.035,1.153
rcp85hotter_ssp5,2023.0,PJM,844.0087515900001,173439.35,1.003,1.02
rcp85hotter_ssp5,2023.0,PNM,15.09237591,2713.83,1.008,0.997
rcp85hotter_ssp5,2023.0,PSCO,45.00831867,8567.16,1.04,1.036
rcp85hotter_ssp5,2023.0,PSEI,34.939457,6624.48,1.058,1.151
rcp85hotter_ssp5,2023.0,SC,28.00291254,5878.59,1.046,1.175
rcp85hotter_ssp5,2023.0,SCEG,28.86441229,6001.58,1.041,1.147
rcp85hotter_ssp5,2023.0,SCL,11.48411028,2078.33,1.057,1.126
rcp85hotter_ssp5,2023.0,SEC,1.6067493400000001,375.02,1.069,1.206
rcp85hotter_ssp5,2023.0,SOCO,231.20356243,46583.19,0.995,1.058
rcp85hotter_ssp5,2023.0,SPA,0.6301154200000001,113.53,0.955,0.901
rcp85hotter_ssp5,2023.0,SRP,33.636578719999996,8010.19,1.065,1.076
rcp85hotter_ssp5,2023.0,SWPP,272.34629263,55727.91,0.996,1.095
rcp85hotter_ssp5,2023.0,TAL,3.20768677,676.05,1.064,1.117
rcp85hotter_ssp5,2023.0,TEC,25.08844975,4942.79,1.058,1.096
rcp85hotter_ssp5,2023.0,TEPC,15.87622702,3737.21,1.052,1.1
rcp85hotter_ssp5,2023.0,TIDC,2.88376602,704.42,1.01,1.11
rcp85hotter_ssp5,2023.0,TPWR,5.72261336,1152.58,1.053,1.197
rcp85hotter_ssp5,2023.0,TVA,172.1461355,34574.51,1.008,1.061
rcp85hotter_ssp5,2023.0,WACM,28.390625399999998,4526.08,1.035,1.071
rcp85hotter_ssp5,2023.0,WALC,9.754890660000001,1771.57,1.008,1.025
rcp85hotter_ssp5,2023.0,WAUW,0.76755478,152.94,1.005,1.103
rcp85hotter_ssp5,2024.0,AEC,4.72983214,1070.08,0.988,1.046
rcp85hotter_ssp5,2024.0,AECI,20.275778980000002,4651.23,0.955,0.859
rcp85hotter_ssp5,2024.0,AVA,14.11649734,2518.84,1.071,1.032
rcp85hotter_ssp5,2024.0,AZPS,35.62510554,8535.71,1.082,1.09
rcp85hotter_ssp5,2024.0,BANC,19.30468791,5149.24,1.042,1.169
rcp85hotter_ssp5,2024.0,BPAT,63.799050810000004,11544.57,1.055,1.063
rcp85hotter_ssp5,2024.0,CHPD,2.15461494,549.8,1.067,1.126
rcp85hotter_ssp5,2024.0,CISO,254.78741911,53480.22,1.034,1.116
rcp85hotter_ssp5,2024.0,CPLE,60.885622049999995,12852.96,1.02,1.051
rcp85hotter_ssp5,2024.0,DOPD,1.91418054,402.55,1.066,1.067
rcp85hotter_ssp5,2024.0,DUK,107.45867653,21976.05,1.022,1.129
rcp85hotter_ssp5,2024.0,EPE,8.28707499,1808.29,1.02,1.003
rcp85hotter_ssp5,2024.0,ERCO,344.31862443,69856.88,1.045,1.058
rcp85hotter_ssp5,2024.0,FMPP,21.17889648,4146.68,1.071,1.087
rcp85hotter_ssp5,2024.0,FPC,63.489641729999995,13147.57,1.076,1.082
rcp85hotter_ssp5,2024.0,FPL,146.76189638999998,28227.61,1.071,1.088
rcp85hotter_ssp5,2024.0,GCPD,6.0761567,1032.16,1.065,1.144
rcp85hotter_ssp5,2024.0,GVL,2.3458066200000003,498.59,1.08,1.087
rcp85hotter_ssp5,2024.0,HST,0.6544096500000001,119.71,1.066,1.088
rcp85hotter_ssp5,2024.0,IID,4.10869449,1118.03,1.073,1.037
rcp85hotter_ssp5,2024.0,IPCO,18.87937537,3975.07,1.093,1.093
rcp85hotter_ssp5,2024.0,ISNE,142.70274087,27412.93,0.996,0.99
rcp85hotter_ssp5,2024.0,JEA,15.365270449999999,3059.14,1.083,1.091
rcp85hotter_ssp5,2024.0,LDWP,32.19952253,7660.43,1.059,1.145
rcp85hotter_ssp5,2024.0,LGEE,30.841082359999998,6031.48,0.984,0.966
rcp85hotter_ssp5,2024.0,MISO,683.36270287,120323.27,1.011,1.012
rcp85hotter_ssp5,2024.0,NEVP,44.50700636,9906.13,1.07,1.098
rcp85hotter_ssp5,2024.0,NSB,0.48926177000000004,111.12,1.08,1.117
rcp85hotter_ssp5,2024.0,NWMT,9.70163868,1539.62,1.011,1.01
rcp85hotter_ssp5,2024.0,NYIS,164.08364444999998,31587.04,0.996,1.009
rcp85hotter_ssp5,2024.0,PACE,56.09758707,9814.3,1.054,1.073
rcp85hotter_ssp5,2024.0,PACW,23.07545435,3982.48,1.038,1.068
rcp85hotter_ssp5,2024.0,PGE,22.4673306,4428.18,1.044,1.15
rcp85hotter_ssp5,2024.0,PJM,843.65427532,167744.23,1.003,0.986
rcp85hotter_ssp5,2024.0,PNM,15.258718589999999,2811.18,1.019,1.033
rcp85hotter_ssp5,2024.0,PSCO,45.524855439999996,8548.31,1.052,1.033
rcp85hotter_ssp5,2024.0,PSEI,35.43711617,6281.02,1.073,1.092
rcp85hotter_ssp5,2024.0,SC,28.11239712,5600.78,1.05,1.12
rcp85hotter_ssp5,2024.0,SCEG,29.09054305,5750.09,1.049,1.099
rcp85hotter_ssp5,2024.0,SCL,11.680620289999998,2031.46,1.075,1.101
rcp85hotter_ssp5,2024.0,SEC,1.59385576,336.2,1.06,1.081
rcp85hotter_ssp5,2024.0,SOCO,231.87323212,44510.84,0.998,1.011
rcp85hotter_ssp5,2024.0,SPA,0.62650761,114.36,0.95,0.908
rcp85hotter_ssp5,2024.0,SRP,34.079419259999995,8261.66,1.079,1.11
rcp85hotter_ssp5,2024.0,SWPP,271.07081972000003,54902.95,0.992,1.079
rcp85hotter_ssp5,2024.0,TAL,3.25592943,658.66,1.08,1.089
rcp85hotter_ssp5,2024.0,TEC,25.46140617,4897.96,1.074,1.086
rcp85hotter_ssp5,2024.0,TEPC,15.926423269999999,3503.13,1.055,1.032
rcp85hotter_ssp5,2024.0,TIDC,2.9607048799999998,722.45,1.036,1.139
rcp85hotter_ssp5,2024.0,TPWR,5.83081125,1071.55,1.073,1.113
rcp85hotter_ssp5,2024.0,TVA,172.32143136000002,33821.69,1.009,1.038
rcp85hotter_ssp5,2024.0,WACM,28.68071111,4581.53,1.045,1.084
rcp85hotter_ssp5,2024.0,WALC,9.957575949999999,1848.37,1.029,1.07
rcp85hotter_ssp5,2024.0,WAUW,0.7668654300000001,144.21,1.004,1.04
rcp85hotter_ssp5,2025.0,AEC,4.782095269999999,1620.69,0.999,1.585
rcp85hotter_ssp5,2025.0,AECI,20.48537866,5375.72,0.965,0.993
rcp85hotter_ssp5,2025.0,AVA,14.44347935,2713.75,1.096,1.112
rcp85hotter_ssp5,2025.0,AZPS,35.96780415,8767.59,1.092,1.12
rcp85hotter_ssp5,2025.0,BANC,19.54250063,5075.64,1.055,1.153
rcp85hotter_ssp5,2025.0,BPAT,64.83085436,11826.87,1.072,1.089
rcp85hotter_ssp5,2025.0,CHPD,2.20844446,531.29,1.094,1.088
rcp85hotter_ssp5,2025.0,CISO,257.24908306,56193.59,1.044,1.172
rcp85hotter_ssp5,2025.0,CPLE,61.325064929999996,15498.36,1.028,1.267
rcp85hotter_ssp5,2025.0,DOPD,2.00221792,396.59,1.115,1.051
rcp85hotter_ssp5,2025.0,DUK,107.48590881999999,23818.29,1.022,1.223
rcp85hotter_ssp5,2025.0,EPE,8.37562469,1862.11,1.031,1.033
rcp85hotter_ssp5,2025.0,ERCO,346.88045673,68569.12,1.053,1.038
rcp85hotter_ssp5,2025.0,FMPP,21.4580138,4585.03,1.085,1.202
rcp85hotter_ssp5,2025.0,FPC,64.65714254,16224.55,1.096,1.336
rcp85hotter_ssp5,2025.0,FPL,147.79703189,28699.19,1.078,1.106
rcp85hotter_ssp5,2025.0,GCPD,6.22499217,1040.52,1.092,1.153
rcp85hotter_ssp5,2025.0,GVL,2.3989523999999998,579.11,1.104,1.263
rcp85hotter_ssp5,2025.0,HST,0.6530106800000001,119.25,1.064,1.084
rcp85hotter_ssp5,2025.0,IID,4.15094255,1219.71,1.084,1.132
rcp85hotter_ssp5,2025.0,IPCO,19.32906031,4267.6,1.119,1.173
rcp85hotter_ssp5,2025.0,ISNE,142.29705382,28113.54,0.993,1.015
rcp85hotter_ssp5,2025.0,JEA,15.64254087,4769.85,1.103,1.701
rcp85hotter_ssp5,2025.0,LDWP,32.09639801,7432.31,1.056,1.111
rcp85hotter_ssp5,2025.0,LGEE,30.873641829999997,6632.31,0.985,1.063
rcp85hotter_ssp5,2025.0,MISO,683.6258601000001,117454.58,1.012,0.987
rcp85hotter_ssp5,2025.0,NEVP,45.213713840000004,10566.58,1.087,1.172
rcp85hotter_ssp5,2025.0,NSB,0.50145927,148.26,1.106,1.491
rcp85hotter_ssp5,2025.0,NWMT,9.73553924,1604.85,1.015,1.052
rcp85hotter_ssp5,2025.0,NYIS,163.66348416,32484.45,0.994,1.038
rcp85hotter_ssp5,2025.0,PACE,56.52706645,10118.26,1.062,1.107
rcp85hotter_ssp5,2025.0,PACW,23.37993895,4031.24,1.052,1.081
rcp85hotter_ssp5,2025.0,PGE,22.71657798,4351.71,1.055,1.13
rcp85hotter_ssp5,2025.0,PJM,842.45329018,166003.99,1.001,0.976
rcp85hotter_ssp5,2025.0,PNM,15.32253876,2843.51,1.023,1.044
rcp85hotter_ssp5,2025.0,PSCO,46.0475737,8853.78,1.064,1.07
rcp85hotter_ssp5,2025.0,PSEI,35.95439390999999,6565.02,1.089,1.141
rcp85hotter_ssp5,2025.0,SC,28.28389872,6966.72,1.056,1.393
rcp85hotter_ssp5,2025.0,SCEG,29.31067996,6634.48,1.057,1.268
rcp85hotter_ssp5,2025.0,SCL,11.79452047,2105.98,1.085,1.141
rcp85hotter_ssp5,2025.0,SEC,1.63937091,497.5,1.091,1.6
rcp85hotter_ssp5,2025.0,SOCO,232.01331966,55291.31,0.999,1.256
rcp85hotter_ssp5,2025.0,SPA,0.63033063,116.92,0.955,0.928
rcp85hotter_ssp5,2025.0,SRP,34.384514020000005,8420.57,1.089,1.131
rcp85hotter_ssp5,2025.0,SWPP,270.87970733,51862.33,0.991,1.019
rcp85hotter_ssp5,2025.0,TAL,3.30347782,933.03,1.095,1.542
rcp85hotter_ssp5,2025.0,TEC,25.710526469999998,5177.36,1.084,1.148
rcp85hotter_ssp5,2025.0,TEPC,16.36157555,3832.8,1.084,1.129
rcp85hotter_ssp5,2025.0,TIDC,3.00081518,729.5,1.05,1.15
rcp85hotter_ssp5,2025.0,TPWR,5.9036105999999995,1107.02,1.087,1.15
rcp85hotter_ssp5,2025.0,TVA,173.3721835,40481.1,1.015,1.242
rcp85hotter_ssp5,2025.0,WACM,28.93350661,4834.78,1.054,1.144
rcp85hotter_ssp5,2025.0,WALC,10.24763667,1946.1,1.059,1.126
rcp85hotter_ssp5,2025.0,WAUW,0.7769288000000001,145.45,1.017,1.049
rcp85hotter_ssp5,2026.0,AEC,4.78981725,1223.02,1.001,1.196
rcp85hotter_ssp5,2026.0,AECI,20.308215649999998,4719.18,0.957,0.872
rcp85hotter_ssp5,2026.0,AVA,14.58256261,2563.35,1.106,1.051
rcp85hotter_ssp5,2026.0,AZPS,36.89339949,8866.37,1.121,1.132
rcp85hotter_ssp5,2026.0,BANC,19.74909498,4605.13,1.066,1.046
rcp85hotter_ssp5,2026.0,BPAT,65.16323554,11025.73,1.078,1.016
rcp85hotter_ssp5,2026.0,CHPD,2.18827967,516.15,1.084,1.057
rcp85hotter_ssp5,2026.0,CISO,262.92673365999997,53902.9,1.067,1.125
rcp85hotter_ssp5,2026.0,CPLE,61.54297134,12824.39,1.031,1.048
rcp85hotter_ssp5,2026.0,DOPD,1.987121,397.7,1.106,1.054
rcp85hotter_ssp5,2026.0,DUK,108.85197549,22234.63,1.035,1.142
rcp85hotter_ssp5,2026.0,EPE,8.555208210000002,1979.53,1.053,1.098
rcp85hotter_ssp5,2026.0,ERCO,350.11418045,73739.86,1.063,1.117
rcp85hotter_ssp5,2026.0,FMPP,21.653776699999998,4272.82,1.095,1.12
rcp85hotter_ssp5,2026.0,FPC,64.90009861,14115.06,1.1,1.162
rcp85hotter_ssp5,2026.0,FPL,150.32240783,28463.8,1.097,1.097
rcp85hotter_ssp5,2026.0,GCPD,6.34183465,1048.22,1.112,1.162
rcp85hotter_ssp5,2026.0,GVL,2.4073325299999997,528.98,1.108,1.154
rcp85hotter_ssp5,2026.0,HST,0.6725571800000001,120.01,1.096,1.091
rcp85hotter_ssp5,2026.0,IID,4.26750728,1150.01,1.114,1.067
rcp85hotter_ssp5,2026.0,IPCO,19.524174379999998,4153.91,1.13,1.142
rcp85hotter_ssp5,2026.0,ISNE,144.20967944,29101.52,1.006,1.051
rcp85hotter_ssp5,2026.0,JEA,15.61780458,3906.78,1.101,1.393
rcp85hotter_ssp5,2026.0,LDWP,32.67622193,7506.49,1.075,1.122
rcp85hotter_ssp5,2026.0,LGEE,31.09204118,6231.55,0.992,0.998
rcp85hotter_ssp5,2026.0,MISO,693.71723286,124892.84,1.027,1.05
rcp85hotter_ssp5,2026.0,NEVP,46.23491717,10258.62,1.112,1.137
rcp85hotter_ssp5,2026.0,NSB,0.50103615,133.43,1.106,1.342
rcp85hotter_ssp5,2026.0,NWMT,9.86846727,1585.9,1.029,1.04
rcp85hotter_ssp5,2026.0,NYIS,165.99118829,34225.27,1.008,1.093
rcp85hotter_ssp5,2026.0,PACE,57.75687428,10200.21,1.085,1.115
rcp85hotter_ssp5,2026.0,PACW,23.64078994,4104.27,1.063,1.101
rcp85hotter_ssp5,2026.0,PGE,23.11456969,4540.07,1.074,1.179
rcp85hotter_ssp5,2026.0,PJM,850.03987251,171191.7,1.01,1.006
rcp85hotter_ssp5,2026.0,PNM,15.58809323,2942.25,1.041,1.081
rcp85hotter_ssp5,2026.0,PSCO,46.97569986,9467.74,1.086,1.145
rcp85hotter_ssp5,2026.0,PSEI,36.53624223,6431.35,1.106,1.118
rcp85hotter_ssp5,2026.0,SC,28.63992509,6144.54,1.07,1.228
rcp85hotter_ssp5,2026.0,SCEG,29.72191391,6049.7,1.072,1.156
rcp85hotter_ssp5,2026.0,SCL,12.033843730000001,2056.09,1.107,1.114
rcp85hotter_ssp5,2026.0,SEC,1.64095327,429.56,1.092,1.381
rcp85hotter_ssp5,2026.0,SOCO,235.22978893,47705.47,1.012,1.083
rcp85hotter_ssp5,2026.0,SPA,0.6271233199999999,114.98,0.95,0.913
rcp85hotter_ssp5,2026.0,SRP,35.270164869999995,8630.49,1.117,1.159
rcp85hotter_ssp5,2026.0,SWPP,273.32734074,57919.9,1.0,1.139
rcp85hotter_ssp5,2026.0,TAL,3.3099319900000004,737.57,1.097,1.219
rcp85hotter_ssp5,2026.0,TEC,26.04533452,4960.76,1.098,1.1
rcp85hotter_ssp5,2026.0,TEPC,16.75202684,3766.71,1.11,1.109
rcp85hotter_ssp5,2026.0,TIDC,3.05226228,696.16,1.069,1.097
rcp85hotter_ssp5,2026.0,TPWR,5.9696124500000005,1069.51,1.099,1.111
rcp85hotter_ssp5,2026.0,TVA,174.79309654,35158.85,1.024,1.079
rcp85hotter_ssp5,2026.0,WACM,29.52173222,4908.4,1.076,1.161
rcp85hotter_ssp5,2026.0,WALC,10.373184310000001,1843.51,1.072,1.067
rcp85hotter_ssp5,2026.0,WAUW,0.77808089,146.49,1.019,1.056
rcp85hotter_ssp5,2027.0,AEC,4.838593230000001,1015.13,1.011,0.992
rcp85hotter_ssp5,2027.0,AECI,20.615090969999997,4812.13,0.971,0.889
rcp85hotter_ssp5,2027.0,AVA,14.63787065,2552.27,1.111,1.046
rcp85hotter_ssp5,2027.0,AZPS,37.75136131,8592.2,1.147,1.097
rcp85hotter_ssp5,2027.0,BANC,20.364887760000002,4961.28,1.1,1.127
rcp85hotter_ssp5,2027.0,BPAT,65.88898076,11856.66,1.09,1.092
rcp85hotter_ssp5,2027.0,CHPD,2.2191887599999998,553.93,1.099,1.134
