Scenario,Year,State,Total_Load_TWh,Peak_Load_MWh,Total_Load_Normalized,Peak_Load_Normalized
rcp85hotter_ssp5,2069.0,Arkansas,109.13852827,20737.9,2.179,2.329
rcp85hotter_ssp5,2069.0,California,598.388046,132062.99,1.887,2.125
rcp85hotter_ssp5,2069.0,Colorado,154.13120924,31328.55,2.537,2.859
rcp85hotter_ssp5,2069.0,Connecticut,49.114932530000004,10213.92,1.542,1.659
rcp85hotter_ssp5,2069.0,Delaware,23.87594478,5088.25,1.886,1.988
rcp85hotter_ssp5,2069.0,District of Columbia,17.68327468,3768.52,1.348,1.421
rcp85hotter_ssp5,2069.0,Florida,507.22935985000004,99369.95,1.879,1.916
rcp85hotter_ssp5,2069.0,Georgia,293.1214847,59225.99,1.951,2.083
rcp85hotter_ssp5,2069.0,Idaho,63.07176329999999,13209.7,2.39,2.667
rcp85hotter_ssp5,2069.0,Illinois,226.80892152,46452.47,1.498,1.581
rcp85hotter_ssp5,2069.0,Indiana,201.99261194,38592.36,1.919,1.999
rcp85hotter_ssp5,2069.0,Iowa,92.51051377,17478.29,1.786,1.905
rcp85hotter_ssp5,2069.0,Kansas,99.58865657999999,20743.92,2.185,2.446
rcp85hotter_ssp5,2069.0,Kentucky,165.94698072999998,33364.51,2.04,2.181
rcp85hotter_ssp5,2069.0,Louisiana,170.85855211,31888.25,1.794,1.895
rcp85hotter_ssp5,2069.0,Maine,24.20401043,5033.45,1.96,2.109
rcp85hotter_ssp5,2069.0,Maryland,115.35085061,24582.65,1.603,1.69
rcp85hotter_ssp5,2069.0,Massachusetts,104.74704022,21783.14,1.715,1.846
rcp85hotter_ssp5,2069.0,Michigan,161.44116258000003,30020.29,1.504,1.568
rcp85hotter_ssp5,2069.0,Minnesota,120.39177703,22313.5,1.637,1.721
rcp85hotter_ssp5,2069.0,Mississippi,100.07343320999999,18767.94,1.931,2.052
rcp85hotter_ssp5,2069.0,Missouri,180.84079540000002,35837.64,1.962,2.181
rcp85hotter_ssp5,2069.0,Montana,32.17421228,6009.86,2.123,2.555
rcp85hotter_ssp5,2069.0,Nebraska,60.50534825,12539.91,1.839,2.064
rcp85hotter_ssp5,2069.0,Nevada,90.43347815,21308.13,2.196,2.478
rcp85hotter_ssp5,2069.0,New Hampshire,22.32155637,4641.98,1.838,1.978
rcp85hotter_ssp5,2069.0,New Jersey,106.45108333,22629.83,1.238,1.309
rcp85hotter_ssp5,2069.0,New Mexico,57.93332058,11469.0,2.37,2.564
rcp85hotter_ssp5,2069.0,New York,242.45912085,50455.63,1.408,1.543
rcp85hotter_ssp5,2069.0,North Carolina,306.96445202999996,64860.54,2.038,2.282
rcp85hotter_ssp5,2069.0,North Dakota,36.12999639,7063.12,1.852,2.025
rcp85hotter_ssp5,2069.0,Ohio,267.5536793,57018.9,1.722,1.815
rcp85hotter_ssp5,2069.0,Oklahoma,161.60742254,34169.48,2.414,2.733
rcp85hotter_ssp5,2069.0,Oregon,112.37324215999999,20061.3,2.045,2.188
rcp85hotter_ssp5,2069.0,Pennsylvania,254.54627687,54236.23,1.613,1.7
rcp85hotter_ssp5,2069.0,Rhode Island,15.013531039999998,3122.21,1.768,1.903
rcp85hotter_ssp5,2069.0,South Carolina,193.57807556,40457.06,2.167,2.439
rcp85hotter_ssp5,2069.0,South Dakota,22.67150345,4379.79,1.702,1.869
rcp85hotter_ssp5,2069.0,Tennessee,216.59770584999998,43392.01,1.931,2.046
rcp85hotter_ssp5,2069.0,Texas,980.39225532,191999.46,2.241,2.315
rcp85hotter_ssp5,2069.0,Utah,90.30628162000001,17480.35,2.509,2.836
rcp85hotter_ssp5,2069.0,Vermont,9.6939906,2015.96,1.628,1.752
rcp85hotter_ssp5,2069.0,Virginia,233.10019337,49620.14,1.834,1.939
rcp85hotter_ssp5,2069.0,Washington,213.87459587,41446.36,1.98,2.184
rcp85hotter_ssp5,2069.0,West Virginia,50.90740416,10848.98,1.579,1.664
rcp85hotter_ssp5,2069.0,Wisconsin,124.687358,23012.09,1.704,1.787
rcp85hotter_ssp5,2069.0,Wyoming,36.447075479999995,6672.91,2.226,2.541
rcp85hotter_ssp5,2070.0,Alabama,194.61801409,42250.32,2.069,2.385
rcp85hotter_ssp5,2070.0,Arizona,217.72251988,52984.57,2.428,2.614
rcp85hotter_ssp5,2070.0,Arkansas,110.53190563,21571.09,2.207,2.422
rcp85hotter_ssp5,2070.0,California,605.36441828,133390.03,1.909,2.146
rcp85hotter_ssp5,2070.0,Colorado,156.06168237,31715.33,2.569,2.894
rcp85hotter_ssp5,2070.0,Connecticut,49.618855630000006,10119.27,1.558,1.644
rcp85hotter_ssp5,2070.0,Delaware,24.13409592,5163.37,1.906,2.017
rcp85hotter_ssp5,2070.0,District of Columbia,17.82546237,3813.67,1.359,1.438
rcp85hotter_ssp5,2070.0,Florida,513.26751828,99499.25,1.902,1.918
rcp85hotter_ssp5,2070.0,Georgia,296.48036731,64213.83,1.974,2.258
rcp85hotter_ssp5,2070.0,Idaho,63.93548202,12999.15,2.423,2.624
rcp85hotter_ssp5,2070.0,Illinois,229.95012364,47214.58,1.519,1.607
rcp85hotter_ssp5,2070.0,Indiana,204.11765568,39450.7,1.939,2.044
rcp85hotter_ssp5,2070.0,Iowa,93.76013767,18135.9,1.811,1.977
rcp85hotter_ssp5,2070.0,Kansas,101.3959762,22049.59,2.225,2.6
rcp85hotter_ssp5,2070.0,Kentucky,168.2510059,35698.28,2.069,2.333
rcp85hotter_ssp5,2070.0,Louisiana,173.33469755000002,32824.67,1.82,1.951
rcp85hotter_ssp5,2070.0,Maine,24.53558918,5003.79,1.987,2.097
rcp85hotter_ssp5,2070.0,Maryland,116.36607547,24895.96,1.617,1.711
rcp85hotter_ssp5,2070.0,Massachusetts,105.85660909,21588.4,1.734,1.829
rcp85hotter_ssp5,2070.0,Michigan,162.73987293000002,30635.6,1.517,1.6
rcp85hotter_ssp5,2070.0,Minnesota,121.90610978,22862.54,1.658,1.763
rcp85hotter_ssp5,2070.0,Mississippi,101.47572902,20364.83,1.958,2.227
rcp85hotter_ssp5,2070.0,Missouri,183.95609796000002,37557.7,1.996,2.285
rcp85hotter_ssp5,2070.0,Montana,32.49300295,5969.85,2.144,2.538
rcp85hotter_ssp5,2070.0,Nebraska,61.437178960000004,13310.27,1.867,2.191
rcp85hotter_ssp5,2070.0,Nevada,91.60511321,20357.86,2.224,2.367
rcp85hotter_ssp5,2070.0,New Hampshire,22.57764658,4604.49,1.859,1.962
rcp85hotter_ssp5,2070.0,New Jersey,106.84987617,22705.73,1.242,1.314
rcp85hotter_ssp5,2070.0,New Mexico,58.72916125,12000.04,2.402,2.682
rcp85hotter_ssp5,2070.0,New York,244.47854857,50018.01,1.419,1.53
rcp85hotter_ssp5,2070.0,North Carolina,311.14187523000004,66597.93,2.065,2.344
rcp85hotter_ssp5,2070.0,North Dakota,36.35361218,7336.87,1.864,2.103
rcp85hotter_ssp5,2070.0,Ohio,270.54127137,57881.0,1.741,1.842
rcp85hotter_ssp5,2070.0,Oklahoma,164.6160061,36141.47,2.459,2.891
rcp85hotter_ssp5,2070.0,Oregon,113.79580086,21566.55,2.071,2.352
rcp85hotter_ssp5,2070.0,Pennsylvania,256.08518438,54758.23,1.623,1.716
rcp85hotter_ssp5,2070.0,Rhode Island,15.1747942,3094.75,1.787,1.886
rcp85hotter_ssp5,2070.0,South Carolina,196.38134311000002,41317.21,2.199,2.491
rcp85hotter_ssp5,2070.0,South Dakota,22.9698743,4615.94,1.724,1.97
rcp85hotter_ssp5,2070.0,Tennessee,218.76209803,47538.3,1.95,2.242
rcp85hotter_ssp5,2070.0,Texas,994.9455755399999,203007.76,2.274,2.447
rcp85hotter_ssp5,2070.0,Utah,91.43404052,17702.77,2.54,2.872
rcp85hotter_ssp5,2070.0,Vermont,9.80131115,1998.88,1.646,1.737
rcp85hotter_ssp5,2070.0,Virginia,235.25008719,50297.95,1.851,1.965
rcp85hotter_ssp5,2070.0,Washington,216.39032527,37984.5,2.004,2.002
rcp85hotter_ssp5,2070.0,West Virginia,51.4268754,11002.53,1.595,1.688
rcp85hotter_ssp5,2070.0,Wisconsin,126.42854838,23570.64,1.728,1.83
rcp85hotter_ssp5,2070.0,Wyoming,36.868718890000004,6784.04,2.252,2.584
rcp85hotter_ssp5,2071.0,Alabama,197.56781390999998,39340.6,2.1,2.221
rcp85hotter_ssp5,2071.0,Arizona,220.33999181000001,50356.2,2.457,2.484
rcp85hotter_ssp5,2071.0,Arkansas,112.25249986,21281.61,2.241,2.39
rcp85hotter_ssp5,2071.0,California,611.33821928,125822.4,1.928,2.025
rcp85hotter_ssp5,2071.0,Colorado,157.91492908,31687.37,2.599,2.891
rcp85hotter_ssp5,2071.0,Connecticut,50.27806435,10420.05,1.578,1.693
rcp85hotter_ssp5,2071.0,Delaware,24.3465955,5081.08,1.923,1.985
rcp85hotter_ssp5,2071.0,District of Columbia,17.95185363,3746.51,1.369,1.413
rcp85hotter_ssp5,2071.0,Florida,519.8871040500001,100982.08,1.926,1.947
rcp85hotter_ssp5,2071.0,Georgia,300.5470949,60507.23,2.001,2.128
rcp85hotter_ssp5,2071.0,Idaho,64.75870591,13265.76,2.454,2.678
rcp85hotter_ssp5,2071.0,Illinois,230.95389527,46478.74,1.525,1.582
rcp85hotter_ssp5,2071.0,Indiana,205.61735944999998,39057.41,1.954,2.023
rcp85hotter_ssp5,2071.0,Iowa,94.51140034999999,17797.35,1.825,1.94
rcp85hotter_ssp5,2071.0,Kansas,102.41804622,21203.73,2.247,2.5
rcp85hotter_ssp5,2071.0,Kentucky,169.12079967,34470.52,2.079,2.253
rcp85hotter_ssp5,2071.0,Louisiana,175.55394109,32643.5,1.844,1.94
rcp85hotter_ssp5,2071.0,Maine,24.88513704,5157.4,2.015,2.161
rcp85hotter_ssp5,2071.0,Maryland,117.33494566,24487.53,1.631,1.683
rcp85hotter_ssp5,2071.0,Massachusetts,107.23891418000001,22225.09,1.756,1.883
rcp85hotter_ssp5,2071.0,Michigan,164.25463814,30466.54,1.531,1.591
rcp85hotter_ssp5,2071.0,Minnesota,123.09766232,22729.17,1.674,1.753
rcp85hotter_ssp5,2071.0,Mississippi,102.94079125,19192.2,1.986,2.098
rcp85hotter_ssp5,2071.0,Missouri,185.13686036000001,36522.39,2.008,2.222
rcp85hotter_ssp5,2071.0,Montana,32.89934078,5936.2,2.171,2.523
rcp85hotter_ssp5,2071.0,Nebraska,62.00316905,12777.95,1.884,2.104
rcp85hotter_ssp5,2071.0,Nevada,92.68661066,20895.35,2.25,2.43
rcp85hotter_ssp5,2071.0,New Hampshire,22.86115912,4737.94,1.883,2.019
rcp85hotter_ssp5,2071.0,New Jersey,107.76827098999999,22516.43,1.253,1.303
rcp85hotter_ssp5,2071.0,New Mexico,59.48721226,11678.25,2.433,2.61
rcp85hotter_ssp5,2071.0,New York,246.90841845,52125.36,1.434,1.595
rcp85hotter_ssp5,2071.0,North Carolina,314.21870342,66240.46,2.086,2.331
rcp85hotter_ssp5,2071.0,North Dakota,36.78711887,7173.11,1.886,2.056
rcp85hotter_ssp5,2071.0,Ohio,272.8291478,56938.8,1.756,1.812
rcp85hotter_ssp5,2071.0,Oklahoma,166.82942247,34991.17,2.492,2.799
rcp85hotter_ssp5,2071.0,Oregon,115.08107775,21819.86,2.094,2.38
rcp85hotter_ssp5,2071.0,Pennsylvania,258.05739437,53861.02,1.635,1.688
rcp85hotter_ssp5,2071.0,Rhode Island,15.39624585,3190.85,1.813,1.945
rcp85hotter_ssp5,2071.0,South Carolina,198.72707496,40410.17,2.225,2.436
rcp85hotter_ssp5,2071.0,South Dakota,23.209776190000003,4480.28,1.742,1.912
rcp85hotter_ssp5,2071.0,Tennessee,222.05076249,43939.65,1.979,2.072
rcp85hotter_ssp5,2071.0,Texas,1011.4003581799999,199534.05,2.312,2.406
rcp85hotter_ssp5,2071.0,Utah,92.65445692,17529.38,2.574,2.844
rcp85hotter_ssp5,2071.0,Vermont,9.9198425,2055.87,1.666,1.787
rcp85hotter_ssp5,2071.0,Virginia,238.75199394,49789.32,1.878,1.946
rcp85hotter_ssp5,2071.0,Washington,218.93204932,36704.17,2.027,1.934
rcp85hotter_ssp5,2071.0,West Virginia,51.789821530000005,10808.41,1.606,1.658
rcp85hotter_ssp5,2071.0,Wisconsin,127.37540698999999,23420.93,1.741,1.818
rcp85hotter_ssp5,2071.0,Wyoming,37.299176259999996,6656.79,2.278,2.535
rcp85hotter_ssp5,2072.0,Alabama,200.51761428999998,42007.38,2.132,2.371
rcp85hotter_ssp5,2072.0,Arizona,222.95746418000002,51108.48,2.487,2.522
rcp85hotter_ssp5,2072.0,Arkansas,113.97309484,22266.64,2.276,2.501
rcp85hotter_ssp5,2072.0,California,617.31202083,134026.35,1.947,2.157
rcp85hotter_ssp5,2072.0,Colorado,159.76817619,31759.1,2.63,2.898
rcp85hotter_ssp5,2072.0,Connecticut,50.93727384,10363.14,1.599,1.683
rcp85hotter_ssp5,2072.0,Delaware,24.55909532,5246.4,1.94,2.05
rcp85hotter_ssp5,2072.0,District of Columbia,18.07824516,3861.94,1.378,1.456
rcp85hotter_ssp5,2072.0,Florida,526.50669,103662.44,1.951,1.999
rcp85hotter_ssp5,2072.0,Georgia,304.61382215,63818.12,2.028,2.244
rcp85hotter_ssp5,2072.0,Idaho,65.58192975,13605.53,2.485,2.747
rcp85hotter_ssp5,2072.0,Illinois,231.95766559,47544.64,1.532,1.618
rcp85hotter_ssp5,2072.0,Indiana,207.11706312,39674.27,1.968,2.055
rcp85hotter_ssp5,2072.0,Iowa,95.26266245999999,18461.22,1.84,2.012
rcp85hotter_ssp5,2072.0,Kansas,103.44011671,22407.48,2.269,2.642
rcp85hotter_ssp5,2072.0,Kentucky,169.99059266999998,35556.01,2.09,2.324
rcp85hotter_ssp5,2072.0,Louisiana,177.77318409,33716.42,1.867,2.004
rcp85hotter_ssp5,2072.0,Maine,25.23468372,5133.97,2.043,2.151
rcp85hotter_ssp5,2072.0,Maryland,118.30381617,25272.46,1.644,1.737
rcp85hotter_ssp5,2072.0,Massachusetts,108.62121989,22098.88,1.779,1.873
rcp85hotter_ssp5,2072.0,Michigan,165.76940467,31034.67,1.545,1.621
rcp85hotter_ssp5,2072.0,Minnesota,124.28921371,23300.95,1.69,1.797
rcp85hotter_ssp5,2072.0,Mississippi,104.40585373,20391.15,2.015,2.23
rcp85hotter_ssp5,2072.0,Missouri,186.31762209000001,37955.68,2.021,2.31
rcp85hotter_ssp5,2072.0,Montana,33.30567938,6072.59,2.198,2.581
rcp85hotter_ssp5,2072.0,Nebraska,62.5691592,13494.27,1.902,2.222
rcp85hotter_ssp5,2072.0,Nevada,93.76810788,20600.12,2.277,2.395
rcp85hotter_ssp5,2072.0,New Hampshire,23.14467082,4708.76,1.906,2.007
rcp85hotter_ssp5,2072.0,New Jersey,108.68666541,23120.99,1.264,1.338
rcp85hotter_ssp5,2072.0,New Mexico,60.24526355,12182.31,2.464,2.723
rcp85hotter_ssp5,2072.0,New York,249.33828803999998,51558.47,1.448,1.577
rcp85hotter_ssp5,2072.0,North Carolina,317.29553086000004,66605.55,2.106,2.344
rcp85hotter_ssp5,2072.0,North Dakota,37.22062603,7518.6,1.908,2.155
rcp85hotter_ssp5,2072.0,Ohio,275.11702495,58771.42,1.77,1.871
rcp85hotter_ssp5,2072.0,Oklahoma,169.04283916,37039.2,2.526,2.962
rcp85hotter_ssp5,2072.0,Oregon,116.36635423,22509.74,2.118,2.455
rcp85hotter_ssp5,2072.0,Pennsylvania,260.02960519,55528.73,1.648,1.74
rcp85hotter_ssp5,2072.0,Rhode Island,15.61769816,3177.41,1.84,1.937
rcp85hotter_ssp5,2072.0,South Carolina,201.07280830000002,42437.04,2.251,2.558
rcp85hotter_ssp5,2072.0,South Dakota,23.44967754,4710.28,1.76,2.01
rcp85hotter_ssp5,2072.0,Tennessee,225.33942669,46690.75,2.009,2.202
rcp85hotter_ssp5,2072.0,Texas,1027.85514039,208611.76,2.349,2.515
rcp85hotter_ssp5,2072.0,Utah,93.87487302,17532.57,2.608,2.844
rcp85hotter_ssp5,2072.0,Vermont,10.038373009999999,2042.3,1.686,1.775
rcp85hotter_ssp5,2072.0,Virginia,242.25390059,51717.57,1.906,2.021
rcp85hotter_ssp5,2072.0,Washington,221.47377386000002,35939.67,2.051,1.894
rcp85hotter_ssp5,2072.0,West Virginia,52.152767409999996,11141.05,1.618,1.709
rcp85hotter_ssp5,2072.0,Wisconsin,128.3222662,23887.1,1.754,1.854
rcp85hotter_ssp5,2072.0,Wyoming,37.72963379,6621.26,2.304,2.522
rcp85hotter_ssp5,2073.0,Alabama,203.46741388,43921.43,2.163,2.479
rcp85hotter_ssp5,2073.0,Arizona,225.57493684,54859.73,2.516,2.707
rcp85hotter_ssp5,2073.0,Arkansas,115.6936901,22602.1,2.31,2.538
rcp85hotter_ssp5,2073.0,California,623.28582209,141574.33,1.966,2.278
rcp85hotter_ssp5,2073.0,Colorado,161.62142244,32320.91,2.66,2.949
rcp85hotter_ssp5,2073.0,Connecticut,51.59648247,10693.72,1.62,1.737
rcp85hotter_ssp5,2073.0,Delaware,24.77159482,5223.6,1.957,2.041
rcp85hotter_ssp5,2073.0,District of Columbia,18.20463592,3838.82,1.388,1.448
rcp85hotter_ssp5,2073.0,Florida,533.12627554,107178.74,1.975,2.066
rcp85hotter_ssp5,2073.0,Georgia,308.68054913,66508.52,2.055,2.339
rcp85hotter_ssp5,2073.0,Idaho,66.40515335,13066.65,2.517,2.638
rcp85hotter_ssp5,2073.0,Illinois,232.9614364,47520.42,1.538,1.618
rcp85hotter_ssp5,2073.0,Indiana,208.61676761,40139.64,1.982,2.079
rcp85hotter_ssp5,2073.0,Iowa,96.01392507999999,18623.86,1.854,2.03
rcp85hotter_ssp5,2073.0,Kansas,104.46218673999999,22609.13,2.292,2.666
rcp85hotter_ssp5,2073.0,Kentucky,170.86038586,35735.67,2.101,2.336
rcp85hotter_ssp5,2073.0,Louisiana,179.99242774,34184.43,1.89,2.031
rcp85hotter_ssp5,2073.0,Maine,25.58423102,5302.51,2.072,2.222
rcp85hotter_ssp5,2073.0,Maryland,119.27268685,25151.12,1.658,1.729
rcp85hotter_ssp5,2073.0,Massachusetts,110.00352523000001,22798.98,1.801,1.932
rcp85hotter_ssp5,2073.0,Michigan,167.28416934,31436.31,1.559,1.642
rcp85hotter_ssp5,2073.0,Minnesota,125.48076637999999,23570.91,1.706,1.818
rcp85hotter_ssp5,2073.0,Mississippi,105.87091638,21229.78,2.043,2.321
rcp85hotter_ssp5,2073.0,Missouri,187.49838376,38246.34,2.034,2.327
rcp85hotter_ssp5,2073.0,Montana,33.712018189999995,6202.04,2.225,2.636
rcp85hotter_ssp5,2073.0,Nebraska,63.13514931,13594.88,1.919,2.238
rcp85hotter_ssp5,2073.0,Nevada,94.8496055,21955.49,2.303,2.553
rcp85hotter_ssp5,2073.0,New Hampshire,23.42818233,4855.65,1.929,2.069
rcp85hotter_ssp5,2073.0,New Jersey,109.60506042,23026.8,1.274,1.332
rcp85hotter_ssp5,2073.0,New Mexico,61.0033145,12179.59,2.495,2.723
rcp85hotter_ssp5,2073.0,New York,251.76815825999998,53543.0,1.462,1.638
rcp85hotter_ssp5,2073.0,North Carolina,320.37235880000003,68779.35,2.127,2.42
rcp85hotter_ssp5,2073.0,North Dakota,37.65413257,7594.48,1.931,2.177
rcp85hotter_ssp5,2073.0,Ohio,277.40490091000004,58496.57,1.785,1.862
rcp85hotter_ssp5,2073.0,Oklahoma,171.25625578,37541.21,2.559,3.003
rcp85hotter_ssp5,2073.0,Oregon,117.65163127,22768.02,2.141,2.484
rcp85hotter_ssp5,2073.0,Pennsylvania,262.00181428,55230.79,1.66,1.731
rcp85hotter_ssp5,2073.0,Rhode Island,15.83915065,3282.77,1.866,2.001
rcp85hotter_ssp5,2073.0,South Carolina,203.41854138999997,43380.91,2.278,2.615
rcp85hotter_ssp5,2073.0,South Dakota,23.68957975,4727.14,1.778,2.018
rcp85hotter_ssp5,2073.0,Tennessee,228.62809112,49180.98,2.038,2.319
rcp85hotter_ssp5,2073.0,Texas,1044.30992414,212923.55,2.387,2.567
rcp85hotter_ssp5,2073.0,Utah,95.09529001,17401.33,2.642,2.823
rcp85hotter_ssp5,2073.0,Vermont,10.156904,2105.09,1.706,1.83
rcp85hotter_ssp5,2073.0,Virginia,245.7558069,51821.22,1.933,2.025
rcp85hotter_ssp5,2073.0,Washington,224.01549881,37632.45,2.074,1.983
rcp85hotter_ssp5,2073.0,West Virginia,52.51571404,11074.03,1.629,1.699
rcp85hotter_ssp5,2073.0,Wisconsin,129.269125,24119.79,1.767,1.873
rcp85hotter_ssp5,2073.0,Wyoming,38.160091,6650.93,2.33,2.533
rcp85hotter_ssp5,2074.0,Alabama,206.41721396,40711.1,2.194,2.298
rcp85hotter_ssp5,2074.0,Arizona,228.19240840999998,54882.61,2.545,2.708
rcp85hotter_ssp5,2074.0,Arkansas,117.41428509,22387.06,2.344,2.514
rcp85hotter_ssp5,2074.0,California,629.25962345,140703.95,1.985,2.264
rcp85hotter_ssp5,2074.0,Colorado,163.47466947,32920.67,2.691,3.004
rcp85hotter_ssp5,2074.0,Connecticut,52.25569158,10743.25,1.641,1.745
rcp85hotter_ssp5,2074.0,Delaware,24.98409402,5220.87,1.974,2.04
rcp85hotter_ssp5,2074.0,District of Columbia,18.331027300000002,3830.59,1.398,1.444
rcp85hotter_ssp5,2074.0,Florida,539.7458618400001,102420.72,2.0,1.975
rcp85hotter_ssp5,2074.0,Georgia,312.74727586,61898.36,2.082,2.177
rcp85hotter_ssp5,2074.0,Idaho,67.22837708,14056.29,2.548,2.838
rcp85hotter_ssp5,2074.0,Illinois,233.96520712,47531.59,1.545,1.618
rcp85hotter_ssp5,2074.0,Indiana,210.11647184,40604.58,1.996,2.104
rcp85hotter_ssp5,2074.0,Iowa,96.76518658,18418.47,1.869,2.008
rcp85hotter_ssp5,2074.0,Kansas,105.48425682,21775.25,2.314,2.568
rcp85hotter_ssp5,2074.0,Kentucky,171.73017936000002,34468.97,2.111,2.253
rcp85hotter_ssp5,2074.0,Louisiana,182.21167018,34428.96,1.914,2.046
rcp85hotter_ssp5,2074.0,Maine,25.93377835,5331.72,2.1,2.234
rcp85hotter_ssp5,2074.0,Maryland,120.24155754,25126.59,1.671,1.727
rcp85hotter_ssp5,2074.0,Massachusetts,111.38582993000001,22899.81,1.824,1.94
rcp85hotter_ssp5,2074.0,Michigan,168.79893465,31942.96,1.573,1.669
rcp85hotter_ssp5,2074.0,Minnesota,126.67231814,23852.85,1.722,1.839
rcp85hotter_ssp5,2074.0,Mississippi,107.33597864000001,19709.2,2.071,2.155
rcp85hotter_ssp5,2074.0,Missouri,188.67914588,36647.58,2.047,2.23
rcp85hotter_ssp5,2074.0,Montana,34.118356649999996,6208.18,2.252,2.639
rcp85hotter_ssp5,2074.0,Nebraska,63.70113891,13104.49,1.936,2.157
rcp85hotter_ssp5,2074.0,Nevada,95.93110351,21664.67,2.329,2.519
rcp85hotter_ssp5,2074.0,New Hampshire,23.711693850000003,4874.89,1.953,2.077
rcp85hotter_ssp5,2074.0,New Jersey,110.52345573000001,23009.54,1.285,1.331
rcp85hotter_ssp5,2074.0,New Mexico,61.76136561,12684.79,2.526,2.835
rcp85hotter_ssp5,2074.0,New York,254.19802806,52885.89,1.476,1.618
rcp85hotter_ssp5,2074.0,North Carolina,323.44918788,65380.82,2.147,2.301
rcp85hotter_ssp5,2074.0,North Dakota,38.08763922999999,7334.0,1.953,2.102
rcp85hotter_ssp5,2074.0,Ohio,279.69277758,58446.74,1.8,1.86
rcp85hotter_ssp5,2074.0,Oklahoma,173.46967288,36274.2,2.592,2.901
rcp85hotter_ssp5,2074.0,Oregon,118.93690792,22164.49,2.165,2.418
rcp85hotter_ssp5,2074.0,Pennsylvania,263.97402455,55143.84,1.673,1.728
rcp85hotter_ssp5,2074.0,Rhode Island,16.06060354,3301.9,1.892,2.012
rcp85hotter_ssp5,2074.0,South Carolina,205.76427365,41037.97,2.304,2.474
rcp85hotter_ssp5,2074.0,South Dakota,23.92948042,4584.68,1.796,1.957
rcp85hotter_ssp5,2074.0,Tennessee,231.9167558,45735.59,2.067,2.157
rcp85hotter_ssp5,2074.0,Texas,1060.76470654,212506.74,2.424,2.562
rcp85hotter_ssp5,2074.0,Utah,96.31570608,18078.04,2.676,2.933
rcp85hotter_ssp5,2074.0,Vermont,10.27543517,2112.53,1.726,1.836
rcp85hotter_ssp5,2074.0,Virginia,249.25771325,52038.06,1.961,2.033
rcp85hotter_ssp5,2074.0,Washington,226.55722379,37508.19,2.098,1.976
rcp85hotter_ssp5,2074.0,West Virginia,52.87865939,11049.93,1.64,1.695
rcp85hotter_ssp5,2074.0,Wisconsin,130.21598412,24468.88,1.78,1.9
rcp85hotter_ssp5,2074.0,Wyoming,38.59054844,6896.43,2.357,2.626
rcp85hotter_ssp5,2075.0,Alabama,209.36701352,45531.11,2.226,2.57
rcp85hotter_ssp5,2075.0,Arizona,230.80988049,55875.84,2.574,2.757
rcp85hotter_ssp5,2075.0,Arkansas,119.13488015,23530.01,2.379,2.642
rcp85hotter_ssp5,2075.0,California,635.23342415,136798.64,2.004,2.201
rcp85hotter_ssp5,2075.0,Colorado,165.327916,34376.28,2.721,3.137
rcp85hotter_ssp5,2075.0,Connecticut,52.914900409999994,11202.71,1.661,1.82
rcp85hotter_ssp5,2075.0,Delaware,25.19659405,5431.14,1.99,2.122
rcp85hotter_ssp5,2075.0,District of Columbia,18.45741829,3978.51,1.407,1.5
rcp85hotter_ssp5,2075.0,Florida,546.36544711,107457.47,2.024,2.072
rcp85hotter_ssp5,2075.0,Georgia,316.81400302,69360.69,2.109,2.439
rcp85hotter_ssp5,2075.0,Idaho,68.05160045999999,14627.34,2.579,2.953
rcp85hotter_ssp5,2075.0,Illinois,234.96897791,48875.28,1.552,1.664
rcp85hotter_ssp5,2075.0,Indiana,211.61617564,41290.38,2.011,2.139
rcp85hotter_ssp5,2075.0,Iowa,97.51644876,19188.12,1.883,2.092
rcp85hotter_ssp5,2075.0,Kansas,106.50632751,22663.99,2.337,2.672
rcp85hotter_ssp5,2075.0,Kentucky,172.59997298,36181.38,2.122,2.365
rcp85hotter_ssp5,2075.0,Louisiana,184.43091388,35833.42,1.937,2.129
rcp85hotter_ssp5,2075.0,Maine,26.28332497,5564.49,2.128,2.331
rcp85hotter_ssp5,2075.0,Maryland,121.21042779000001,26127.0,1.685,1.796
rcp85hotter_ssp5,2075.0,Massachusetts,112.76813594,23874.36,1.847,2.023
rcp85hotter_ssp5,2075.0,Michigan,170.31369913999998,32854.21,1.587,1.716
rcp85hotter_ssp5,2075.0,Minnesota,127.86387062,24684.34,1.739,1.904
rcp85hotter_ssp5,2075.0,Mississippi,108.80104037999999,21827.36,2.099,2.387
rcp85hotter_ssp5,2075.0,Missouri,189.85990799,38596.8,2.06,2.349
rcp85hotter_ssp5,2075.0,Montana,34.5246951,6335.61,2.278,2.693
rcp85hotter_ssp5,2075.0,Nebraska,64.26712886,13627.41,1.953,2.243
rcp85hotter_ssp5,2075.0,Nevada,97.01260078,22171.78,2.355,2.578
rcp85hotter_ssp5,2075.0,New Hampshire,23.99520514,5080.07,1.976,2.165
rcp85hotter_ssp5,2075.0,New Jersey,111.44185122,23823.8,1.296,1.378
rcp85hotter_ssp5,2075.0,New Mexico,62.51941658,12825.57,2.557,2.867
rcp85hotter_ssp5,2075.0,New York,256.62789791,53914.72,1.49,1.649
rcp85hotter_ssp5,2075.0,North Carolina,326.52601541,70423.93,2.168,2.478
rcp85hotter_ssp5,2075.0,North Dakota,38.52114639,7771.31,1.975,2.228
